employee_id,leave_type,start_date,end_date,days,status
EMP0249,Earned Leave,2025-08-22,2025-08-27,5,Pending
EMP0249,Sick Leave,2025-05-15,2025-05-18,3,Pending
EMP0249,Casual Leave,2025-11-12,2025-11-14,2,Approved
EMP0249,Earned Leave,2025-10-28,2025-10-30,2,Approved
EMP0249,Sick Leave,2025-04-24,2025-04-27,3,Rejected
EMP0249,Earned Leave,2026-02-18,2026-02-23,5,Approved
EMP0250,Casual Leave,2025-08-29,2025-08-30,1,Pending
EMP0250,Earned Leave,2026-02-06,2026-02-09,3,Rejected
EMP0250,Casual Leave,2026-03-04,2026-03-08,4,Approved
EMP0250,Sick Leave,2025-06-09,2025-06-10,1,Approved
EMP0250,Earned Leave,2026-01-06,2026-01-08,2,Approved
EMP0250,Casual Leave,2025-10-20,2025-10-24,4,Pending
EMP0250,Sick Leave,2025-08-03,2025-08-06,3,Pending
EMP0250,Casual Leave,2025-12-09,2025-12-14,5,Pending
EMP0251,Casual Leave,2025-11-14,2025-11-18,4,Approved
EMP0251,Earned Leave,2026-02-23,2026-02-26,3,Rejected
EMP0251,Sick Leave,2026-03-09,2026-03-14,5,Pending
EMP0251,Earned Leave,2025-11-25,2025-11-26,1,Approved
EMP0251,Earned Leave,2026-01-10,2026-01-12,2,Approved
EMP0251,Earned Leave,2025-06-20,2025-06-21,1,Rejected
EMP0252,Casual Leave,2026-03-15,2026-03-19,4,Rejected
EMP0252,Casual Leave,2026-03-18,2026-03-23,5,Pending
EMP0252,Earned Leave,2026-02-26,2026-03-01,3,Approved
EMP0252,Sick Leave,2025-05-18,2025-05-22,4,Pending
EMP0253,Earned Leave,2025-08-29,2025-08-31,2,Approved
EMP0253,Sick Leave,2026-02-15,2026-02-16,1,Approved
EMP0253,Earned Leave,2025-07-29,2025-07-30,1,Pending
EMP0254,Sick Leave,2025-10-27,2025-10-31,4,Pending
EMP0254,Sick Leave,2026-01-03,2026-01-07,4,Approved
EMP0255,Earned Leave,2025-08-26,2025-08-28,2,Rejected
EMP0255,Earned Leave,2025-04-29,2025-05-03,4,Approved
EMP0255,Casual Leave,2025-07-06,2025-07-08,2,Approved
EMP0255,Sick Leave,2025-03-26,2025-03-29,3,Pending
EMP0255,Sick Leave,2026-02-06,2026-02-11,5,Approved
EMP0255,Sick Leave,2025-03-28,2025-03-29,1,Approved
EMP0256,Earned Leave,2025-10-16,2025-10-21,5,Pending
EMP0256,Casual Leave,2025-10-06,2025-10-11,5,Pending
EMP0256,Earned Leave,2025-06-10,2025-06-13,3,Pending
EMP0256,Casual Leave,2025-07-27,2025-07-31,4,Approved
EMP0256,Casual Leave,2025-03-29,2025-03-30,1,Rejected
EMP0256,Sick Leave,2025-08-11,2025-08-15,4,Rejected
EMP0256,Earned Leave,2025-04-24,2025-04-25,1,Approved
EMP0256,Casual Leave,2025-11-01,2025-11-04,3,Rejected
EMP0257,Sick Leave,2025-05-04,2025-05-07,3,Pending
EMP0257,Earned Leave,2025-11-25,2025-11-30,5,Rejected
EMP0257,Sick Leave,2025-09-22,2025-09-24,2,Rejected
EMP0257,Sick Leave,2025-04-17,2025-04-18,1,Approved
EMP0257,Sick Leave,2026-02-28,2026-03-04,4,Rejected
EMP0257,Sick Leave,2025-10-08,2025-10-11,3,Approved
EMP0257,Casual Leave,2025-05-08,2025-05-12,4,Rejected
EMP0257,Earned Leave,2025-10-07,2025-10-12,5,Rejected
EMP0258,Casual Leave,2025-08-15,2025-08-16,1,Pending
EMP0258,Casual Leave,2025-09-11,2025-09-13,2,Pending
EMP0258,Casual Leave,2025-10-14,2025-10-18,4,Pending
EMP0258,Sick Leave,2025-08-01,2025-08-04,3,Rejected
EMP0258,Earned Leave,2025-06-20,2025-06-21,1,Approved
EMP0259,Sick Leave,2025-04-23,2025-04-26,3,Pending
EMP0259,Earned Leave,2025-07-18,2025-07-20,2,Approved
EMP0259,Earned Leave,2025-12-13,2025-12-18,5,Pending
EMP0259,Sick Leave,2026-02-17,2026-02-21,4,Approved
EMP0259,Sick Leave,2025-05-22,2025-05-25,3,Rejected
EMP0260,Casual Leave,2025-07-15,2025-07-16,1,Approved
EMP0260,Casual Leave,2025-11-04,2025-11-07,3,Approved
EMP0260,Sick Leave,2025-10-06,2025-10-10,4,Approved
EMP0260,Earned Leave,2025-09-11,2025-09-16,5,Rejected
EMP0260,Earned Leave,2025-04-05,2025-04-06,1,Rejected
EMP0260,Earned Leave,2025-06-18,2025-06-21,3,Rejected
EMP0260,Casual Leave,2025-10-30,2025-10-31,1,Approved
EMP0261,Casual Leave,2025-05-10,2025-05-11,1,Pending
EMP0261,Casual Leave,2026-01-24,2026-01-25,1,Approved
EMP0261,Casual Leave,2025-12-07,2025-12-11,4,Rejected
EMP0261,Casual Leave,2025-04-10,2025-04-11,1,Pending
EMP0261,Earned Leave,2025-07-12,2025-07-15,3,Pending
EMP0261,Earned Leave,2025-07-12,2025-07-15,3,Pending
EMP0261,Sick Leave,2026-01-18,2026-01-23,5,Approved
EMP0262,Casual Leave,2025-08-26,2025-08-31,5,Pending
EMP0262,Casual Leave,2025-10-27,2025-10-30,3,Pending
EMP0262,Sick Leave,2026-03-02,2026-03-03,1,Approved
EMP0262,Sick Leave,2025-03-26,2025-03-29,3,Approved
EMP0262,Sick Leave,2025-11-08,2025-11-13,5,Rejected
EMP0262,Earned Leave,2026-02-28,2026-03-04,4,Pending
EMP0262,Casual Leave,2026-01-17,2026-01-18,1,Approved
EMP0263,Casual Leave,2025-07-11,2025-07-15,4,Rejected
EMP0263,Sick Leave,2025-06-18,2025-06-23,5,Rejected
EMP0263,Casual Leave,2026-03-19,2026-03-21,2,Pending
EMP0263,Casual Leave,2025-06-24,2025-06-26,2,Approved
EMP0263,Casual Leave,2025-06-15,2025-06-18,3,Rejected
EMP0263,Casual Leave,2025-11-22,2025-11-26,4,Rejected
EMP0263,Sick Leave,2025-06-07,2025-06-08,1,Approved
EMP0263,Casual Leave,2025-06-25,2025-06-26,1,Pending
EMP0264,Earned Leave,2025-11-02,2025-11-07,5,Approved
EMP0264,Sick Leave,2025-03-27,2025-03-30,3,Pending
EMP0264,Casual Leave,2025-12-29,2025-12-31,2,Pending
EMP0265,Earned Leave,2025-06-05,2025-06-06,1,Rejected
EMP0265,Casual Leave,2025-04-17,2025-04-19,2,Rejected
EMP0265,Earned Leave,2026-02-16,2026-02-21,5,Approved
EMP0265,Earned Leave,2025-09-19,2025-09-21,2,Pending
EMP0265,Earned Leave,2025-11-23,2025-11-27,4,Approved
EMP0265,Earned Leave,2026-01-08,2026-01-10,2,Pending
EMP0265,Casual Leave,2025-12-03,2025-12-06,3,Rejected
EMP0266,Earned Leave,2025-10-03,2025-10-04,1,Pending
EMP0266,Sick Leave,2026-01-25,2026-01-27,2,Rejected
EMP0266,Sick Leave,2025-07-15,2025-07-19,4,Approved
EMP0266,Casual Leave,2025-04-28,2025-04-30,2,Approved
EMP0267,Sick Leave,2025-10-26,2025-10-30,4,Pending
EMP0267,Sick Leave,2025-07-21,2025-07-25,4,Approved
EMP0267,Casual Leave,2025-05-20,2025-05-23,3,Approved
EMP0267,Sick Leave,2025-12-16,2025-12-20,4,Approved
EMP0267,Casual Leave,2025-11-16,2025-11-20,4,Rejected
EMP0267,Casual Leave,2025-12-09,2025-12-13,4,Rejected
EMP0267,Sick Leave,2025-06-04,2025-06-06,2,Approved
EMP0268,Earned Leave,2025-05-04,2025-05-05,1,Rejected
EMP0268,Casual Leave,2025-09-20,2025-09-25,5,Approved
EMP0268,Casual Leave,2026-03-16,2026-03-19,3,Pending
EMP0268,Earned Leave,2025-06-10,2025-06-11,1,Approved
EMP0269,Earned Leave,2025-10-16,2025-10-18,2,Rejected
EMP0269,Earned Leave,2025-11-01,2025-11-06,5,Pending
EMP0269,Casual Leave,2025-04-28,2025-04-30,2,Approved
EMP0269,Sick Leave,2025-10-31,2025-11-04,4,Pending
EMP0270,Earned Leave,2026-03-05,2026-03-09,4,Approved
EMP0270,Casual Leave,2025-07-09,2025-07-12,3,Pending
EMP0270,Casual Leave,2025-07-21,2025-07-24,3,Pending
EMP0271,Casual Leave,2025-12-18,2025-12-19,1,Approved
EMP0271,Casual Leave,2025-06-28,2025-07-03,5,Approved
EMP0271,Earned Leave,2026-01-08,2026-01-13,5,Approved
EMP0271,Sick Leave,2026-02-16,2026-02-21,5,Rejected
EMP0271,Earned Leave,2026-02-27,2026-03-01,2,Pending
EMP0271,Sick Leave,2025-07-28,2025-07-31,3,Approved
EMP0271,Earned Leave,2025-06-01,2025-06-06,5,Rejected
EMP0272,Earned Leave,2026-03-13,2026-03-17,4,Rejected
EMP0272,Casual Leave,2025-12-27,2026-01-01,5,Pending
EMP0272,Earned Leave,2025-12-15,2025-12-16,1,Approved
EMP0272,Sick Leave,2026-02-24,2026-02-28,4,Pending
EMP0272,Earned Leave,2025-04-03,2025-04-06,3,Approved
EMP0272,Earned Leave,2025-10-20,2025-10-25,5,Rejected
EMP0273,Casual Leave,2026-02-11,2026-02-13,2,Rejected
EMP0273,Casual Leave,2025-09-17,2025-09-19,2,Rejected
EMP0273,Casual Leave,2025-05-04,2025-05-05,1,Rejected
EMP0273,Sick Leave,2025-07-27,2025-07-29,2,Approved
EMP0274,Sick Leave,2025-11-27,2025-11-28,1,Approved
EMP0274,Sick Leave,2025-08-27,2025-08-28,1,Rejected
EMP0274,Earned Leave,2026-02-08,2026-02-09,1,Pending
EMP0274,Casual Leave,2026-02-09,2026-02-10,1,Pending
EMP0274,Casual Leave,2025-09-22,2025-09-25,3,Pending
EMP0274,Casual Leave,2025-10-01,2025-10-02,1,Approved
EMP0275,Sick Leave,2025-10-25,2025-10-28,3,Pending
EMP0275,Earned Leave,2025-06-26,2025-07-01,5,Pending
EMP0275,Casual Leave,2025-04-11,2025-04-13,2,Approved
EMP0275,Sick Leave,2026-01-03,2026-01-07,4,Approved
EMP0276,Sick Leave,2025-11-08,2025-11-11,3,Approved
EMP0276,Earned Leave,2026-02-01,2026-02-05,4,Pending
EMP0276,Sick Leave,2026-01-07,2026-01-12,5,Rejected
EMP0276,Casual Leave,2026-03-24,2026-03-27,3,Approved
EMP0276,Sick Leave,2026-02-04,2026-02-08,4,Rejected
EMP0276,Casual Leave,2025-06-01,2025-06-04,3,Rejected
EMP0276,Casual Leave,2025-12-24,2025-12-25,1,Rejected
EMP0277,Casual Leave,2025-06-13,2025-06-17,4,Approved
EMP0277,Casual Leave,2025-05-18,2025-05-21,3,Rejected
EMP0277,Casual Leave,2025-09-29,2025-10-02,3,Approved
EMP0277,Casual Leave,2025-05-26,2025-05-31,5,Approved
EMP0277,Casual Leave,2025-10-05,2025-10-08,3,Approved
EMP0277,Casual Leave,2025-10-11,2025-10-12,1,Rejected
EMP0277,Sick Leave,2025-08-21,2025-08-24,3,Rejected
EMP0278,Sick Leave,2025-05-22,2025-05-23,1,Pending
EMP0278,Earned Leave,2025-09-30,2025-10-02,2,Approved
EMP0279,Casual Leave,2025-09-23,2025-09-28,5,Pending
EMP0279,Sick Leave,2025-04-29,2025-05-02,3,Rejected
EMP0280,Casual Leave,2025-05-18,2025-05-21,3,Rejected
EMP0280,Earned Leave,2025-05-09,2025-05-10,1,Rejected
EMP0280,Casual Leave,2025-10-29,2025-11-02,4,Approved
EMP0280,Sick Leave,2025-04-20,2025-04-21,1,Rejected
EMP0280,Casual Leave,2025-06-02,2025-06-06,4,Approved
EMP0280,Casual Leave,2025-09-24,2025-09-28,4,Approved
EMP0281,Earned Leave,2026-02-08,2026-02-11,3,Pending
EMP0281,Sick Leave,2026-02-07,2026-02-08,1,Pending
EMP0281,Sick Leave,2025-05-09,2025-05-10,1,Approved
EMP0281,Sick Leave,2025-06-03,2025-06-07,4,Pending
EMP0281,Casual Leave,2025-12-02,2025-12-07,5,Pending
EMP0282,Sick Leave,2026-01-12,2026-01-13,1,Rejected
EMP0282,Casual Leave,2025-10-06,2025-10-11,5,Rejected
EMP0282,Earned Leave,2025-07-08,2025-07-10,2,Pending
EMP0282,Sick Leave,2025-09-13,2025-09-15,2,Approved
EMP0282,Casual Leave,2025-07-23,2025-07-24,1,Rejected
EMP0283,Sick Leave,2025-12-06,2025-12-09,3,Rejected
EMP0283,Earned Leave,2025-06-13,2025-06-15,2,Rejected
EMP0283,Sick Leave,2025-06-22,2025-06-23,1,Rejected
EMP0283,Casual Leave,2025-07-31,2025-08-01,1,Rejected
EMP0283,Sick Leave,2025-09-20,2025-09-23,3,Pending
EMP0283,Casual Leave,2025-12-31,2026-01-04,4,Pending
EMP0284,Casual Leave,2025-05-25,2025-05-29,4,Approved
EMP0284,Sick Leave,2025-11-14,2025-11-17,3,Pending
EMP0284,Sick Leave,2025-03-30,2025-04-03,4,Approved
EMP0285,Earned Leave,2025-04-17,2025-04-21,4,Approved
EMP0285,Earned Leave,2025-04-04,2025-04-07,3,Approved
EMP0285,Casual Leave,2025-08-19,2025-08-22,3,Approved
EMP0286,Sick Leave,2025-04-23,2025-04-25,2,Pending
EMP0286,Earned Leave,2025-06-15,2025-06-18,3,Pending
EMP0286,Sick Leave,2026-01-05,2026-01-10,5,Pending
EMP0286,Casual Leave,2025-10-31,2025-11-02,2,Rejected
EMP0286,Earned Leave,2025-05-19,2025-05-20,1,Approved
EMP0286,Earned Leave,2025-08-08,2025-08-13,5,Rejected
EMP0286,Casual Leave,2025-07-23,2025-07-28,5,Pending
EMP0286,Casual Leave,2025-04-27,2025-05-01,4,Rejected
EMP0287,Casual Leave,2025-07-07,2025-07-12,5,Rejected
EMP0287,Casual Leave,2025-10-03,2025-10-05,2,Pending
EMP0288,Sick Leave,2025-08-29,2025-09-01,3,Rejected
EMP0288,Earned Leave,2026-03-13,2026-03-15,2,Rejected
EMP0289,Casual Leave,2025-06-28,2025-07-03,5,Pending
EMP0289,Sick Leave,2025-12-17,2025-12-21,4,Approved
EMP0289,Earned Leave,2025-11-10,2025-11-13,3,Rejected
EMP0289,Earned Leave,2025-07-11,2025-07-14,3,Rejected
EMP0289,Sick Leave,2025-04-04,2025-04-08,4,Pending
EMP0290,Earned Leave,2025-05-02,2025-05-03,1,Pending
EMP0290,Earned Leave,2025-12-27,2025-12-29,2,Pending
EMP0290,Earned Leave,2026-03-18,2026-03-21,3,Pending
EMP0290,Sick Leave,2025-12-06,2025-12-10,4,Approved
EMP0290,Casual Leave,2025-03-26,2025-03-28,2,Approved
EMP0291,Casual Leave,2025-04-08,2025-04-13,5,Pending
EMP0291,Casual Leave,2025-08-14,2025-08-16,2,Rejected
EMP0291,Casual Leave,2025-08-07,2025-08-09,2,Pending
EMP0291,Casual Leave,2025-06-04,2025-06-07,3,Rejected
EMP0292,Casual Leave,2025-10-02,2025-10-06,4,Approved
EMP0292,Casual Leave,2025-05-23,2025-05-27,4,Rejected
EMP0292,Earned Leave,2025-07-20,2025-07-24,4,Approved
EMP0292,Earned Leave,2025-08-20,2025-08-22,2,Rejected
EMP0292,Casual Leave,2026-03-11,2026-03-15,4,Rejected
EMP0293,Earned Leave,2025-11-30,2025-12-04,4,Approved
EMP0293,Earned Leave,2025-11-19,2025-11-21,2,Pending
EMP0293,Earned Leave,2026-03-22,2026-03-27,5,Approved
EMP0293,Casual Leave,2025-05-02,2025-05-06,4,Approved
EMP0293,Sick Leave,2025-04-13,2025-04-16,3,Rejected
EMP0294,Earned Leave,2025-07-30,2025-07-31,1,Rejected
EMP0294,Earned Leave,2025-08-28,2025-09-01,4,Rejected
EMP0294,Casual Leave,2026-02-13,2026-02-17,4,Approved
EMP0294,Casual Leave,2025-11-25,2025-11-30,5,Rejected
EMP0294,Casual Leave,2025-08-31,2025-09-05,5,Rejected
EMP0295,Casual Leave,2025-06-09,2025-06-11,2,Approved
EMP0295,Sick Leave,2025-07-14,2025-07-17,3,Pending
EMP0296,Casual Leave,2025-10-19,2025-10-22,3,Approved
EMP0296,Sick Leave,2025-07-03,2025-07-07,4,Rejected
EMP0297,Sick Leave,2025-09-04,2025-09-05,1,Rejected
EMP0297,Earned Leave,2025-09-29,2025-10-01,2,Approved
EMP0297,Sick Leave,2026-02-01,2026-02-05,4,Pending
EMP0298,Sick Leave,2025-10-16,2025-10-20,4,Pending
EMP0298,Casual Leave,2025-04-09,2025-04-10,1,Approved
EMP0298,Earned Leave,2025-09-26,2025-09-30,4,Rejected
EMP0299,Earned Leave,2025-09-22,2025-09-23,1,Pending
EMP0299,Sick Leave,2025-12-20,2025-12-21,1,Rejected
EMP0299,Earned Leave,2025-03-27,2025-03-31,4,Approved
EMP0299,Casual Leave,2025-12-20,2025-12-21,1,Approved
EMP0299,Casual Leave,2026-01-19,2026-01-22,3,Pending
EMP0299,Earned Leave,2025-12-15,2025-12-18,3,Rejected
EMP0299,Sick Leave,2025-05-31,2025-06-03,3,Rejected
EMP0299,Sick Leave,2025-06-08,2025-06-12,4,Rejected
EMP0300,Earned Leave,2025-04-09,2025-04-11,2,Pending
EMP0300,Earned Leave,2025-12-14,2025-12-18,4,Rejected
EMP0300,Sick Leave,2026-01-25,2026-01-30,5,Rejected
EMP0301,Earned Leave,2026-03-21,2026-03-26,5,Rejected
EMP0301,Casual Leave,2025-10-07,2025-10-12,5,Pending
EMP0302,Sick Leave,2025-07-28,2025-08-02,5,Pending
EMP0302,Earned Leave,2025-03-26,2025-03-30,4,Pending
EMP0302,Casual Leave,2026-02-22,2026-02-24,2,Approved
EMP0302,Casual Leave,2025-11-24,2025-11-25,1,Pending
EMP0303,Earned Leave,2025-12-26,2025-12-28,2,Approved
EMP0303,Earned Leave,2026-02-17,2026-02-22,5,Pending
EMP0303,Casual Leave,2025-09-13,2025-09-15,2,Approved
EMP0303,Casual Leave,2025-06-30,2025-07-03,3,Approved
EMP0304,Earned Leave,2025-04-03,2025-04-08,5,Pending
EMP0304,Casual Leave,2025-08-13,2025-08-14,1,Rejected
EMP0304,Earned Leave,2025-10-28,2025-11-01,4,Pending
EMP0304,Casual Leave,2025-04-01,2025-04-02,1,Pending
EMP0304,Sick Leave,2025-11-24,2025-11-25,1,Rejected
EMP0304,Earned Leave,2025-05-02,2025-05-06,4,Approved
EMP0305,Earned Leave,2025-10-30,2025-10-31,1,Approved
EMP0305,Casual Leave,2025-05-31,2025-06-03,3,Rejected
EMP0305,Casual Leave,2025-04-29,2025-05-04,5,Pending
EMP0305,Sick Leave,2025-05-01,2025-05-03,2,Rejected
EMP0305,Casual Leave,2025-09-09,2025-09-13,4,Rejected
EMP0306,Casual Leave,2026-01-17,2026-01-22,5,Pending
EMP0306,Sick Leave,2025-12-14,2025-12-18,4,Rejected
EMP0306,Sick Leave,2025-06-20,2025-06-25,5,Rejected
EMP0306,Sick Leave,2025-09-02,2025-09-07,5,Approved
EMP0306,Earned Leave,2026-02-26,2026-02-28,2,Approved
EMP0306,Sick Leave,2025-07-23,2025-07-24,1,Pending
EMP0306,Casual Leave,2026-01-07,2026-01-10,3,Pending
EMP0306,Earned Leave,2025-04-14,2025-04-15,1,Approved
EMP0307,Earned Leave,2025-06-04,2025-06-05,1,Approved
EMP0307,Sick Leave,2025-04-07,2025-04-10,3,Rejected
EMP0307,Casual Leave,2025-07-27,2025-07-28,1,Approved
EMP0307,Sick Leave,2025-04-01,2025-04-04,3,Approved
EMP0308,Earned Leave,2025-06-04,2025-06-09,5,Pending
EMP0308,Earned Leave,2025-09-29,2025-10-02,3,Rejected
EMP0308,Earned Leave,2025-04-07,2025-04-09,2,Rejected
EMP0308,Casual Leave,2025-05-11,2025-05-16,5,Rejected
EMP0309,Sick Leave,2025-10-31,2025-11-05,5,Pending
EMP0309,Casual Leave,2025-09-22,2025-09-23,1,Approved
EMP0309,Sick Leave,2025-05-17,2025-05-18,1,Approved
EMP0310,Earned Leave,2026-01-18,2026-01-19,1,Rejected
EMP0310,Casual Leave,2025-10-16,2025-10-17,1,Pending
EMP0310,Sick Leave,2025-07-19,2025-07-22,3,Approved
EMP0311,Sick Leave,2025-11-06,2025-11-11,5,Approved
EMP0311,Casual Leave,2025-10-04,2025-10-09,5,Approved
EMP0311,Sick Leave,2025-10-08,2025-10-09,1,Rejected
EMP0311,Casual Leave,2026-01-13,2026-01-14,1,Pending
EMP0311,Sick Leave,2026-02-19,2026-02-20,1,Approved
EMP0311,Earned Leave,2026-03-06,2026-03-07,1,Pending
EMP0311,Earned Leave,2025-05-15,2025-05-20,5,Approved
EMP0311,Casual Leave,2025-09-29,2025-10-04,5,Pending
EMP0312,Casual Leave,2025-11-21,2025-11-24,3,Approved
EMP0312,Casual Leave,2025-11-20,2025-11-22,2,Pending
EMP0312,Sick Leave,2026-01-18,2026-01-20,2,Rejected
EMP0312,Sick Leave,2026-03-12,2026-03-17,5,Pending
EMP0312,Sick Leave,2025-05-21,2025-05-26,5,Pending
EMP0312,Earned Leave,2025-04-30,2025-05-04,4,Approved
EMP0312,Sick Leave,2025-06-02,2025-06-06,4,Rejected
EMP0312,Earned Leave,2025-06-11,2025-06-12,1,Approved
EMP0313,Earned Leave,2025-12-27,2025-12-29,2,Pending
EMP0313,Sick Leave,2025-09-20,2025-09-23,3,Rejected
EMP0313,Earned Leave,2025-08-15,2025-08-20,5,Rejected
EMP0313,Casual Leave,2026-02-15,2026-02-16,1,Approved
EMP0313,Sick Leave,2025-05-16,2025-05-20,4,Pending
EMP0314,Earned Leave,2025-11-05,2025-11-08,3,Rejected
EMP0314,Sick Leave,2025-10-10,2025-10-11,1,Rejected
EMP0314,Casual Leave,2025-11-08,2025-11-13,5,Approved
EMP0314,Earned Leave,2026-02-05,2026-02-08,3,Pending
EMP0315,Casual Leave,2025-07-07,2025-07-10,3,Pending
EMP0315,Earned Leave,2026-03-06,2026-03-08,2,Rejected
EMP0315,Earned Leave,2026-03-10,2026-03-12,2,Pending
EMP0315,Sick Leave,2025-06-18,2025-06-21,3,Approved
EMP0315,Earned Leave,2025-09-04,2025-09-08,4,Rejected
EMP0315,Earned Leave,2025-12-25,2025-12-28,3,Approved
EMP0315,Casual Leave,2025-09-30,2025-10-04,4,Rejected
EMP0316,Casual Leave,2025-08-04,2025-08-06,2,Approved
EMP0316,Casual Leave,2025-12-13,2025-12-18,5,Approved
EMP0316,Earned Leave,2025-10-04,2025-10-07,3,Pending
EMP0316,Sick Leave,2025-08-06,2025-08-09,3,Rejected
EMP0316,Sick Leave,2025-04-30,2025-05-05,5,Pending
EMP0316,Sick Leave,2025-06-15,2025-06-18,3,Approved
EMP0316,Casual Leave,2025-08-08,2025-08-13,5,Rejected
EMP0316,Sick Leave,2026-02-17,2026-02-22,5,Rejected
EMP0317,Sick Leave,2025-12-01,2025-12-02,1,Pending
EMP0317,Casual Leave,2025-06-17,2025-06-18,1,Approved
EMP0317,Casual Leave,2025-09-24,2025-09-27,3,Pending
EMP0317,Sick Leave,2025-10-22,2025-10-24,2,Approved
EMP0317,Sick Leave,2025-12-03,2025-12-08,5,Approved
EMP0318,Sick Leave,2025-10-16,2025-10-17,1,Pending
EMP0318,Casual Leave,2025-05-04,2025-05-06,2,Pending
EMP0318,Sick Leave,2025-07-02,2025-07-04,2,Rejected
EMP0318,Casual Leave,2026-01-07,2026-01-11,4,Rejected
EMP0318,Casual Leave,2025-12-15,2025-12-20,5,Approved
EMP0319,Sick Leave,2025-04-22,2025-04-24,2,Pending
EMP0319,Sick Leave,2025-09-30,2025-10-01,1,Pending
EMP0319,Casual Leave,2025-04-14,2025-04-18,4,Pending
EMP0320,Earned Leave,2025-04-07,2025-04-12,5,Approved
EMP0320,Earned Leave,2025-12-17,2025-12-18,1,Rejected
EMP0320,Earned Leave,2026-03-01,2026-03-02,1,Rejected
EMP0320,Casual Leave,2026-03-11,2026-03-13,2,Pending
EMP0321,Earned Leave,2025-11-06,2025-11-07,1,Rejected
EMP0321,Sick Leave,2026-02-13,2026-02-17,4,Rejected
EMP0321,Casual Leave,2025-05-08,2025-05-10,2,Pending
EMP0321,Earned Leave,2025-12-25,2025-12-30,5,Rejected
EMP0321,Earned Leave,2025-07-10,2025-07-12,2,Approved
EMP0321,Earned Leave,2026-01-27,2026-02-01,5,Rejected
EMP0321,Casual Leave,2026-02-21,2026-02-22,1,Rejected
EMP0322,Casual Leave,2025-04-10,2025-04-11,1,Pending
EMP0322,Casual Leave,2026-02-08,2026-02-12,4,Rejected
EMP0322,Casual Leave,2025-08-24,2025-08-29,5,Rejected
EMP0322,Sick Leave,2025-08-30,2025-09-04,5,Rejected
EMP0322,Sick Leave,2025-03-29,2025-04-02,4,Pending
EMP0322,Casual Leave,2025-05-29,2025-05-30,1,Approved
EMP0323,Earned Leave,2026-02-12,2026-02-14,2,Approved
EMP0323,Sick Leave,2026-01-19,2026-01-24,5,Pending
EMP0323,Earned Leave,2026-01-16,2026-01-18,2,Pending
EMP0323,Casual Leave,2025-04-03,2025-04-04,1,Approved
EMP0324,Earned Leave,2025-12-01,2025-12-03,2,Approved
EMP0324,Earned Leave,2025-07-09,2025-07-13,4,Approved
EMP0324,Sick Leave,2025-07-16,2025-07-20,4,Pending
EMP0324,Sick Leave,2025-10-26,2025-10-31,5,Rejected
EMP0324,Earned Leave,2025-04-20,2025-04-23,3,Approved
EMP0324,Earned Leave,2025-08-09,2025-08-10,1,Pending
EMP0325,Casual Leave,2025-08-17,2025-08-19,2,Pending
EMP0325,Casual Leave,2025-05-28,2025-06-01,4,Approved
EMP0325,Casual Leave,2025-12-24,2025-12-26,2,Rejected
EMP0325,Sick Leave,2025-06-22,2025-06-23,1,Rejected
EMP0326,Casual Leave,2025-07-15,2025-07-19,4,Approved
EMP0326,Sick Leave,2025-12-04,2025-12-09,5,Approved
EMP0326,Earned Leave,2025-05-23,2025-05-28,5,Rejected
EMP0326,Sick Leave,2026-02-02,2026-02-05,3,Rejected
EMP0326,Earned Leave,2025-09-28,2025-10-01,3,Rejected
EMP0326,Earned Leave,2025-04-16,2025-04-21,5,Pending
EMP0326,Earned Leave,2025-12-25,2025-12-28,3,Approved
EMP0326,Earned Leave,2025-08-17,2025-08-18,1,Approved
EMP0327,Casual Leave,2025-12-29,2026-01-01,3,Approved
EMP0327,Sick Leave,2025-07-24,2025-07-27,3,Pending
EMP0327,Sick Leave,2026-02-06,2026-02-07,1,Approved
EMP0327,Casual Leave,2026-01-13,2026-01-16,3,Rejected
EMP0327,Casual Leave,2025-09-15,2025-09-16,1,Approved
EMP0327,Earned Leave,2025-11-01,2025-11-06,5,Approved
EMP0327,Sick Leave,2025-04-18,2025-04-23,5,Pending
EMP0328,Earned Leave,2025-08-12,2025-08-17,5,Approved
EMP0328,Sick Leave,2025-04-16,2025-04-19,3,Rejected
EMP0328,Casual Leave,2026-02-19,2026-02-22,3,Approved
EMP0328,Earned Leave,2025-04-03,2025-04-08,5,Pending
EMP0328,Casual Leave,2025-06-17,2025-06-19,2,Rejected
EMP0328,Earned Leave,2025-12-26,2025-12-29,3,Rejected
EMP0329,Sick Leave,2026-02-08,2026-02-11,3,Pending
EMP0329,Earned Leave,2025-11-24,2025-11-29,5,Pending
EMP0329,Sick Leave,2026-01-25,2026-01-27,2,Pending
EMP0330,Sick Leave,2026-02-09,2026-02-13,4,Rejected
EMP0330,Earned Leave,2025-04-12,2025-04-15,3,Pending
EMP0331,Sick Leave,2026-01-19,2026-01-21,2,Approved
EMP0331,Earned Leave,2025-12-25,2025-12-30,5,Approved
EMP0331,Sick Leave,2025-10-29,2025-10-30,1,Rejected
EMP0331,Sick Leave,2025-10-09,2025-10-13,4,Rejected
EMP0331,Sick Leave,2025-10-21,2025-10-26,5,Approved
EMP0331,Earned Leave,2026-03-07,2026-03-09,2,Rejected
EMP0331,Casual Leave,2025-08-17,2025-08-18,1,Pending
EMP0332,Sick Leave,2025-12-15,2025-12-18,3,Approved
EMP0332,Earned Leave,2025-06-07,2025-06-08,1,Rejected
