employee_id,date,status
EMP0424,2026-03-18,Present
EMP0424,2026-03-17,Present
EMP0424,2026-03-16,Present
EMP0424,2026-03-15,Present
EMP0424,2026-03-14,Work From Home
EMP0424,2026-03-13,Absent
EMP0424,2026-03-12,Present
EMP0424,2026-03-11,Present
EMP0424,2026-03-10,Present
EMP0424,2026-03-09,Present
EMP0424,2026-03-08,Present
EMP0424,2026-03-07,Absent
EMP0424,2026-03-06,Present
EMP0424,2026-03-05,Present
EMP0424,2026-03-04,Present
EMP0424,2026-03-03,Present
EMP0424,2026-03-02,Work From Home
EMP0424,2026-03-01,Present
EMP0424,2026-02-28,Present
EMP0424,2026-02-27,Present
EMP0424,2026-02-26,Present
EMP0424,2026-02-25,Present
EMP0425,2026-03-26,Present
EMP0425,2026-03-25,Absent
EMP0425,2026-03-24,Present
EMP0425,2026-03-23,Present
EMP0425,2026-03-22,Present
EMP0425,2026-03-21,Present
EMP0425,2026-03-20,Present
EMP0425,2026-03-19,Present
EMP0425,2026-03-18,Work From Home
EMP0425,2026-03-17,Present
EMP0425,2026-03-16,Present
EMP0425,2026-03-15,Present
EMP0425,2026-03-14,Present
EMP0425,2026-03-13,Work From Home
EMP0425,2026-03-12,Present
EMP0425,2026-03-11,Work From Home
EMP0425,2026-03-10,Present
EMP0425,2026-03-09,Absent
EMP0425,2026-03-08,Present
EMP0425,2026-03-07,Present
EMP0425,2026-03-06,Absent
EMP0425,2026-03-05,Absent
EMP0425,2026-03-04,Present
EMP0425,2026-03-03,Present
EMP0425,2026-03-02,Work From Home
EMP0425,2026-03-01,Work From Home
EMP0425,2026-02-28,Present
EMP0425,2026-02-27,Present
EMP0425,2026-02-26,Present
EMP0425,2026-02-25,Work From Home
EMP0426,2026-03-26,Present
EMP0426,2026-03-25,Present
EMP0426,2026-03-24,Present
EMP0426,2026-03-23,Present
EMP0426,2026-03-22,Present
EMP0426,2026-03-21,Present
EMP0426,2026-03-20,Present
EMP0426,2026-03-19,Present
EMP0426,2026-03-18,Absent
EMP0426,2026-03-17,Present
EMP0426,2026-03-16,Present
EMP0426,2026-03-15,Present
EMP0426,2026-03-14,Present
EMP0426,2026-03-13,Present
EMP0426,2026-03-12,Work From Home
EMP0426,2026-03-11,Absent
EMP0426,2026-03-10,Present
EMP0426,2026-03-09,Present
EMP0426,2026-03-08,Present
EMP0426,2026-03-07,Present
EMP0426,2026-03-06,Present
EMP0426,2026-03-05,Present
EMP0426,2026-03-04,Work From Home
EMP0426,2026-03-03,Present
EMP0426,2026-03-02,Present
EMP0426,2026-03-01,Present
EMP0426,2026-02-28,Present
EMP0426,2026-02-27,Work From Home
EMP0426,2026-02-26,Present
EMP0426,2026-02-25,Present
EMP0427,2026-03-26,Work From Home
EMP0427,2026-03-25,Present
EMP0427,2026-03-24,Present
EMP0427,2026-03-23,Present
EMP0427,2026-03-22,Present
EMP0427,2026-03-21,Work From Home
EMP0427,2026-03-20,Present
EMP0427,2026-03-19,Present
EMP0427,2026-03-18,Present
EMP0427,2026-03-17,Present
EMP0427,2026-03-16,Present
EMP0427,2026-03-15,Work From Home
EMP0427,2026-03-14,Present
EMP0427,2026-03-13,Present
EMP0427,2026-03-12,Work From Home
EMP0427,2026-03-11,Present
EMP0427,2026-03-10,Present
EMP0427,2026-03-09,Work From Home
EMP0427,2026-03-08,Present
EMP0427,2026-03-07,Present
EMP0427,2026-03-06,Absent
EMP0427,2026-03-05,Present
EMP0427,2026-03-04,Work From Home
EMP0427,2026-03-03,Present
EMP0427,2026-03-02,Present
EMP0427,2026-03-01,Present
EMP0427,2026-02-28,Present
EMP0427,2026-02-27,Present
EMP0427,2026-02-26,Present
EMP0427,2026-02-25,Present
EMP0428,2026-03-26,Present
EMP0428,2026-03-25,Present
EMP0428,2026-03-24,Present
EMP0428,2026-03-23,Present
EMP0428,2026-03-22,Present
EMP0428,2026-03-21,Present
EMP0428,2026-03-20,Present
EMP0428,2026-03-19,Work From Home
EMP0428,2026-03-18,Present
EMP0428,2026-03-17,Present
EMP0428,2026-03-16,Work From Home
EMP0428,2026-03-15,Present
EMP0428,2026-03-14,Present
EMP0428,2026-03-13,Work From Home
EMP0428,2026-03-12,Present
EMP0428,2026-03-11,Work From Home
EMP0428,2026-03-10,Present
EMP0428,2026-03-09,Absent
EMP0428,2026-03-08,Present
EMP0428,2026-03-07,Present
EMP0428,2026-03-06,Work From Home
EMP0428,2026-03-05,Present
EMP0428,2026-03-04,Present
EMP0428,2026-03-03,Present
EMP0428,2026-03-02,Present
EMP0428,2026-03-01,Present
EMP0428,2026-02-28,Work From Home
EMP0428,2026-02-27,Present
EMP0428,2026-02-26,Present
EMP0428,2026-02-25,Present
EMP0429,2026-03-26,Absent
EMP0429,2026-03-25,Present
EMP0429,2026-03-24,Present
EMP0429,2026-03-23,Absent
EMP0429,2026-03-22,Work From Home
EMP0429,2026-03-21,Present
EMP0429,2026-03-20,Present
EMP0429,2026-03-19,Absent
EMP0429,2026-03-18,Present
EMP0429,2026-03-17,Present
EMP0429,2026-03-16,Present
EMP0429,2026-03-15,Present
EMP0429,2026-03-14,Absent
EMP0429,2026-03-13,Present
EMP0429,2026-03-12,Present
EMP0429,2026-03-11,Absent
EMP0429,2026-03-10,Present
EMP0429,2026-03-09,Present
EMP0429,2026-03-08,Present
EMP0429,2026-03-07,Present
EMP0429,2026-03-06,Present
EMP0429,2026-03-05,Absent
EMP0429,2026-03-04,Present
EMP0429,2026-03-03,Present
EMP0429,2026-03-02,Present
EMP0429,2026-03-01,Work From Home
EMP0429,2026-02-28,Work From Home
EMP0429,2026-02-27,Present
EMP0429,2026-02-26,Present
EMP0429,2026-02-25,Present
EMP0430,2026-03-26,Work From Home
EMP0430,2026-03-25,Present
EMP0430,2026-03-24,Present
EMP0430,2026-03-23,Present
EMP0430,2026-03-22,Work From Home
EMP0430,2026-03-21,Present
EMP0430,2026-03-20,Present
EMP0430,2026-03-19,Present
EMP0430,2026-03-18,Present
EMP0430,2026-03-17,Work From Home
EMP0430,2026-03-16,Work From Home
EMP0430,2026-03-15,Present
EMP0430,2026-03-14,Present
EMP0430,2026-03-13,Present
EMP0430,2026-03-12,Work From Home
EMP0430,2026-03-11,Work From Home
EMP0430,2026-03-10,Work From Home
EMP0430,2026-03-09,Present
EMP0430,2026-03-08,Present
EMP0430,2026-03-07,Present
EMP0430,2026-03-06,Present
EMP0430,2026-03-05,Present
EMP0430,2026-03-04,Present
EMP0430,2026-03-03,Present
EMP0430,2026-03-02,Absent
EMP0430,2026-03-01,Present
EMP0430,2026-02-28,Present
EMP0430,2026-02-27,Work From Home
EMP0430,2026-02-26,Absent
EMP0430,2026-02-25,Present
EMP0431,2026-03-26,Present
EMP0431,2026-03-25,Work From Home
EMP0431,2026-03-24,Present
EMP0431,2026-03-23,Present
EMP0431,2026-03-22,Present
EMP0431,2026-03-21,Absent
EMP0431,2026-03-20,Present
EMP0431,2026-03-19,Present
EMP0431,2026-03-18,Present
EMP0431,2026-03-17,Present
EMP0431,2026-03-16,Present
EMP0431,2026-03-15,Absent
EMP0431,2026-03-14,Absent
EMP0431,2026-03-13,Work From Home
EMP0431,2026-03-12,Present
EMP0431,2026-03-11,Work From Home
EMP0431,2026-03-10,Present
EMP0431,2026-03-09,Present
EMP0431,2026-03-08,Work From Home
EMP0431,2026-03-07,Present
EMP0431,2026-03-06,Work From Home
EMP0431,2026-03-05,Present
EMP0431,2026-03-04,Absent
EMP0431,2026-03-03,Present
EMP0431,2026-03-02,Present
EMP0431,2026-03-01,Present
EMP0431,2026-02-28,Present
EMP0431,2026-02-27,Present
EMP0431,2026-02-26,Present
EMP0431,2026-02-25,Present
EMP0432,2026-03-26,Work From Home
EMP0432,2026-03-25,Present
EMP0432,2026-03-24,Present
EMP0432,2026-03-23,Present
EMP0432,2026-03-22,Present
EMP0432,2026-03-21,Present
EMP0432,2026-03-20,Present
EMP0432,2026-03-19,Present
EMP0432,2026-03-18,Absent
EMP0432,2026-03-17,Present
EMP0432,2026-03-16,Work From Home
EMP0432,2026-03-15,Present
EMP0432,2026-03-14,Absent
EMP0432,2026-03-13,Absent
EMP0432,2026-03-12,Present
EMP0432,2026-03-11,Present
EMP0432,2026-03-10,Work From Home
EMP0432,2026-03-09,Present
EMP0432,2026-03-08,Present
EMP0432,2026-03-07,Present
EMP0432,2026-03-06,Work From Home
EMP0432,2026-03-05,Present
EMP0432,2026-03-04,Present
EMP0432,2026-03-03,Present
EMP0432,2026-03-02,Work From Home
EMP0432,2026-03-01,Present
EMP0432,2026-02-28,Present
EMP0432,2026-02-27,Present
EMP0432,2026-02-26,Present
EMP0432,2026-02-25,Present
EMP0433,2026-03-26,Present
EMP0433,2026-03-25,Present
EMP0433,2026-03-24,Work From Home
EMP0433,2026-03-23,Present
EMP0433,2026-03-22,Work From Home
EMP0433,2026-03-21,Present
EMP0433,2026-03-20,Present
EMP0433,2026-03-19,Present
EMP0433,2026-03-18,Present
EMP0433,2026-03-17,Present
EMP0433,2026-03-16,Present
EMP0433,2026-03-15,Work From Home
EMP0433,2026-03-14,Work From Home
EMP0433,2026-03-13,Present
EMP0433,2026-03-12,Present
EMP0433,2026-03-11,Present
EMP0433,2026-03-10,Present
EMP0433,2026-03-09,Present
EMP0433,2026-03-08,Present
EMP0433,2026-03-07,Absent
EMP0433,2026-03-06,Present
EMP0433,2026-03-05,Work From Home
EMP0433,2026-03-04,Work From Home
EMP0433,2026-03-03,Present
EMP0433,2026-03-02,Present
EMP0433,2026-03-01,Present
EMP0433,2026-02-28,Present
EMP0433,2026-02-27,Present
EMP0433,2026-02-26,Present
EMP0433,2026-02-25,Present
EMP0434,2026-03-26,Present
EMP0434,2026-03-25,Present
EMP0434,2026-03-24,Present
EMP0434,2026-03-23,Present
EMP0434,2026-03-22,Present
EMP0434,2026-03-21,Present
EMP0434,2026-03-20,Present
EMP0434,2026-03-19,Present
EMP0434,2026-03-18,Present
EMP0434,2026-03-17,Present
EMP0434,2026-03-16,Present
EMP0434,2026-03-15,Present
EMP0434,2026-03-14,Present
EMP0434,2026-03-13,Present
EMP0434,2026-03-12,Work From Home
EMP0434,2026-03-11,Present
EMP0434,2026-03-10,Present
EMP0434,2026-03-09,Present
EMP0434,2026-03-08,Present
EMP0434,2026-03-07,Present
EMP0434,2026-03-06,Present
EMP0434,2026-03-05,Present
EMP0434,2026-03-04,Present
EMP0434,2026-03-03,Present
EMP0434,2026-03-02,Present
EMP0434,2026-03-01,Present
EMP0434,2026-02-28,Present
EMP0434,2026-02-27,Present
EMP0434,2026-02-26,Present
EMP0434,2026-02-25,Present
EMP0435,2026-03-26,Absent
EMP0435,2026-03-25,Present
EMP0435,2026-03-24,Work From Home
EMP0435,2026-03-23,Work From Home
EMP0435,2026-03-22,Present
EMP0435,2026-03-21,Present
EMP0435,2026-03-20,Work From Home
EMP0435,2026-03-19,Present
EMP0435,2026-03-18,Work From Home
EMP0435,2026-03-17,Absent
EMP0435,2026-03-16,Present
EMP0435,2026-03-15,Present
EMP0435,2026-03-14,Present
EMP0435,2026-03-13,Absent
EMP0435,2026-03-12,Present
EMP0435,2026-03-11,Present
EMP0435,2026-03-10,Present
EMP0435,2026-03-09,Present
EMP0435,2026-03-08,Present
EMP0435,2026-03-07,Work From Home
EMP0435,2026-03-06,Present
EMP0435,2026-03-05,Present
EMP0435,2026-03-04,Present
EMP0435,2026-03-03,Present
EMP0435,2026-03-02,Present
EMP0435,2026-03-01,Present
EMP0435,2026-02-28,Absent
EMP0435,2026-02-27,Present
EMP0435,2026-02-26,Present
EMP0435,2026-02-25,Present
EMP0436,2026-03-26,Present
EMP0436,2026-03-25,Present
EMP0436,2026-03-24,Present
EMP0436,2026-03-23,Present
EMP0436,2026-03-22,Absent
EMP0436,2026-03-21,Present
EMP0436,2026-03-20,Work From Home
EMP0436,2026-03-19,Present
EMP0436,2026-03-18,Absent
EMP0436,2026-03-17,Present
EMP0436,2026-03-16,Absent
EMP0436,2026-03-15,Present
EMP0436,2026-03-14,Present
EMP0436,2026-03-13,Present
EMP0436,2026-03-12,Present
EMP0436,2026-03-11,Present
EMP0436,2026-03-10,Present
EMP0436,2026-03-09,Present
EMP0436,2026-03-08,Present
EMP0436,2026-03-07,Absent
EMP0436,2026-03-06,Present
EMP0436,2026-03-05,Present
EMP0436,2026-03-04,Present
EMP0436,2026-03-03,Present
EMP0436,2026-03-02,Present
EMP0436,2026-03-01,Present
EMP0436,2026-02-28,Present
EMP0436,2026-02-27,Present
EMP0436,2026-02-26,Present
EMP0436,2026-02-25,Absent
EMP0437,2026-03-26,Work From Home
EMP0437,2026-03-25,Work From Home
EMP0437,2026-03-24,Work From Home
EMP0437,2026-03-23,Present
EMP0437,2026-03-22,Work From Home
EMP0437,2026-03-21,Absent
EMP0437,2026-03-20,Present
EMP0437,2026-03-19,Present
EMP0437,2026-03-18,Present
EMP0437,2026-03-17,Present
EMP0437,2026-03-16,Present
EMP0437,2026-03-15,Absent
EMP0437,2026-03-14,Work From Home
EMP0437,2026-03-13,Present
EMP0437,2026-03-12,Present
EMP0437,2026-03-11,Present
EMP0437,2026-03-10,Absent
EMP0437,2026-03-09,Present
EMP0437,2026-03-08,Present
EMP0437,2026-03-07,Present
EMP0437,2026-03-06,Work From Home
EMP0437,2026-03-05,Present
EMP0437,2026-03-04,Absent
EMP0437,2026-03-03,Present
EMP0437,2026-03-02,Absent
EMP0437,2026-03-01,Present
EMP0437,2026-02-28,Present
EMP0437,2026-02-27,Present
EMP0437,2026-02-26,Present
EMP0437,2026-02-25,Present
EMP0438,2026-03-26,Present
EMP0438,2026-03-25,Present
EMP0438,2026-03-24,Present
EMP0438,2026-03-23,Work From Home
EMP0438,2026-03-22,Work From Home
EMP0438,2026-03-21,Present
EMP0438,2026-03-20,Work From Home
EMP0438,2026-03-19,Work From Home
EMP0438,2026-03-18,Present
EMP0438,2026-03-17,Present
EMP0438,2026-03-16,Work From Home
EMP0438,2026-03-15,Present
EMP0438,2026-03-14,Present
EMP0438,2026-03-13,Absent
EMP0438,2026-03-12,Present
EMP0438,2026-03-11,Present
EMP0438,2026-03-10,Present
EMP0438,2026-03-09,Present
EMP0438,2026-03-08,Absent
EMP0438,2026-03-07,Present
EMP0438,2026-03-06,Present
EMP0438,2026-03-05,Present
EMP0438,2026-03-04,Present
EMP0438,2026-03-03,Present
EMP0438,2026-03-02,Present
EMP0438,2026-03-01,Present
EMP0438,2026-02-28,Present
EMP0438,2026-02-27,Present
EMP0438,2026-02-26,Present
EMP0438,2026-02-25,Present
EMP0439,2026-03-26,Present
EMP0439,2026-03-25,Present
EMP0439,2026-03-24,Work From Home
EMP0439,2026-03-23,Present
EMP0439,2026-03-22,Present
EMP0439,2026-03-21,Present
EMP0439,2026-03-20,Present
EMP0439,2026-03-19,Present
EMP0439,2026-03-18,Work From Home
EMP0439,2026-03-17,Present
EMP0439,2026-03-16,Present
EMP0439,2026-03-15,Work From Home
EMP0439,2026-03-14,Present
EMP0439,2026-03-13,Present
EMP0439,2026-03-12,Present
EMP0439,2026-03-11,Work From Home
EMP0439,2026-03-10,Absent
EMP0439,2026-03-09,Present
EMP0439,2026-03-08,Present
EMP0439,2026-03-07,Present
EMP0439,2026-03-06,Absent
EMP0439,2026-03-05,Present
EMP0439,2026-03-04,Present
EMP0439,2026-03-03,Work From Home
EMP0439,2026-03-02,Present
EMP0439,2026-03-01,Present
EMP0439,2026-02-28,Present
EMP0439,2026-02-27,Work From Home
EMP0439,2026-02-26,Present
EMP0439,2026-02-25,Present
EMP0440,2026-03-26,Present
EMP0440,2026-03-25,Present
EMP0440,2026-03-24,Present
EMP0440,2026-03-23,Present
EMP0440,2026-03-22,Present
EMP0440,2026-03-21,Present
EMP0440,2026-03-20,Absent
EMP0440,2026-03-19,Present
EMP0440,2026-03-18,Absent
EMP0440,2026-03-17,Present
EMP0440,2026-03-16,Present
EMP0440,2026-03-15,Present
EMP0440,2026-03-14,Present
EMP0440,2026-03-13,Work From Home
EMP0440,2026-03-12,Present
EMP0440,2026-03-11,Absent
EMP0440,2026-03-10,Present
EMP0440,2026-03-09,Absent
EMP0440,2026-03-08,Present
EMP0440,2026-03-07,Present
EMP0440,2026-03-06,Absent
EMP0440,2026-03-05,Present
EMP0440,2026-03-04,Present
EMP0440,2026-03-03,Present
EMP0440,2026-03-02,Absent
EMP0440,2026-03-01,Work From Home
EMP0440,2026-02-28,Present
EMP0440,2026-02-27,Work From Home
EMP0440,2026-02-26,Absent
EMP0440,2026-02-25,Work From Home
EMP0441,2026-03-26,Absent
EMP0441,2026-03-25,Present
EMP0441,2026-03-24,Present
EMP0441,2026-03-23,Present
EMP0441,2026-03-22,Work From Home
EMP0441,2026-03-21,Absent
EMP0441,2026-03-20,Present
EMP0441,2026-03-19,Present
EMP0441,2026-03-18,Present
EMP0441,2026-03-17,Present
EMP0441,2026-03-16,Present
EMP0441,2026-03-15,Present
EMP0441,2026-03-14,Present
EMP0441,2026-03-13,Work From Home
EMP0441,2026-03-12,Present
EMP0441,2026-03-11,Present
EMP0441,2026-03-10,Work From Home
EMP0441,2026-03-09,Present
EMP0441,2026-03-08,Present
EMP0441,2026-03-07,Present
EMP0441,2026-03-06,Present
EMP0441,2026-03-05,Present
EMP0441,2026-03-04,Work From Home
EMP0441,2026-03-03,Present
EMP0441,2026-03-02,Work From Home
EMP0441,2026-03-01,Absent
EMP0441,2026-02-28,Present
EMP0441,2026-02-27,Present
EMP0441,2026-02-26,Present
EMP0441,2026-02-25,Present
EMP0442,2026-03-26,Present
EMP0442,2026-03-25,Present
EMP0442,2026-03-24,Present
EMP0442,2026-03-23,Work From Home
EMP0442,2026-03-22,Work From Home
EMP0442,2026-03-21,Present
EMP0442,2026-03-20,Present
EMP0442,2026-03-19,Absent
EMP0442,2026-03-18,Absent
EMP0442,2026-03-17,Absent
EMP0442,2026-03-16,Present
EMP0442,2026-03-15,Present
EMP0442,2026-03-14,Present
EMP0442,2026-03-13,Present
EMP0442,2026-03-12,Present
EMP0442,2026-03-11,Work From Home
EMP0442,2026-03-10,Present
EMP0442,2026-03-09,Present
EMP0442,2026-03-08,Present
EMP0442,2026-03-07,Present
EMP0442,2026-03-06,Present
EMP0442,2026-03-05,Absent
EMP0442,2026-03-04,Work From Home
EMP0442,2026-03-03,Present
EMP0442,2026-03-02,Present
EMP0442,2026-03-01,Present
EMP0442,2026-02-28,Present
EMP0442,2026-02-27,Present
EMP0442,2026-02-26,Present
EMP0442,2026-02-25,Present
EMP0443,2026-03-26,Present
EMP0443,2026-03-25,Present
EMP0443,2026-03-24,Present
EMP0443,2026-03-23,Present
EMP0443,2026-03-22,Absent
EMP0443,2026-03-21,Present
EMP0443,2026-03-20,Work From Home
EMP0443,2026-03-19,Present
EMP0443,2026-03-18,Present
EMP0443,2026-03-17,Present
EMP0443,2026-03-16,Present
EMP0443,2026-03-15,Work From Home
EMP0443,2026-03-14,Present
EMP0443,2026-03-13,Present
EMP0443,2026-03-12,Absent
EMP0443,2026-03-11,Present
EMP0443,2026-03-10,Present
EMP0443,2026-03-09,Present
EMP0443,2026-03-08,Present
EMP0443,2026-03-07,Work From Home
EMP0443,2026-03-06,Present
EMP0443,2026-03-05,Present
EMP0443,2026-03-04,Present
EMP0443,2026-03-03,Present
EMP0443,2026-03-02,Absent
EMP0443,2026-03-01,Present
EMP0443,2026-02-28,Work From Home
EMP0443,2026-02-27,Work From Home
EMP0443,2026-02-26,Present
EMP0443,2026-02-25,Present
EMP0444,2026-03-26,Present
EMP0444,2026-03-25,Present
EMP0444,2026-03-24,Work From Home
EMP0444,2026-03-23,Present
EMP0444,2026-03-22,Present
EMP0444,2026-03-21,Present
EMP0444,2026-03-20,Work From Home
EMP0444,2026-03-19,Present
EMP0444,2026-03-18,Present
EMP0444,2026-03-17,Present
EMP0444,2026-03-16,Present
EMP0444,2026-03-15,Work From Home
EMP0444,2026-03-14,Present
EMP0444,2026-03-13,Present
EMP0444,2026-03-12,Present
EMP0444,2026-03-11,Present
EMP0444,2026-03-10,Absent
EMP0444,2026-03-09,Present
EMP0444,2026-03-08,Present
EMP0444,2026-03-07,Work From Home
EMP0444,2026-03-06,Present
EMP0444,2026-03-05,Work From Home
EMP0444,2026-03-04,Present
EMP0444,2026-03-03,Work From Home
EMP0444,2026-03-02,Present
EMP0444,2026-03-01,Absent
EMP0444,2026-02-28,Present
EMP0444,2026-02-27,Present
EMP0444,2026-02-26,Present
EMP0444,2026-02-25,Present
EMP0445,2026-03-26,Present
EMP0445,2026-03-25,Present
EMP0445,2026-03-24,Present
EMP0445,2026-03-23,Present
EMP0445,2026-03-22,Present
EMP0445,2026-03-21,Present
EMP0445,2026-03-20,Present
EMP0445,2026-03-19,Absent
EMP0445,2026-03-18,Present
EMP0445,2026-03-17,Work From Home
EMP0445,2026-03-16,Present
EMP0445,2026-03-15,Absent
EMP0445,2026-03-14,Present
EMP0445,2026-03-13,Work From Home
EMP0445,2026-03-12,Present
EMP0445,2026-03-11,Absent
EMP0445,2026-03-10,Work From Home
EMP0445,2026-03-09,Present
EMP0445,2026-03-08,Present
EMP0445,2026-03-07,Work From Home
EMP0445,2026-03-06,Present
EMP0445,2026-03-05,Present
EMP0445,2026-03-04,Present
EMP0445,2026-03-03,Present
EMP0445,2026-03-02,Present
EMP0445,2026-03-01,Present
EMP0445,2026-02-28,Present
EMP0445,2026-02-27,Present
EMP0445,2026-02-26,Present
EMP0445,2026-02-25,Work From Home
EMP0446,2026-03-26,Present
EMP0446,2026-03-25,Present
EMP0446,2026-03-24,Present
EMP0446,2026-03-23,Present
EMP0446,2026-03-22,Present
EMP0446,2026-03-21,Absent
EMP0446,2026-03-20,Present
EMP0446,2026-03-19,Present
EMP0446,2026-03-18,Present
EMP0446,2026-03-17,Work From Home
EMP0446,2026-03-16,Present
EMP0446,2026-03-15,Absent
EMP0446,2026-03-14,Work From Home
EMP0446,2026-03-13,Work From Home
EMP0446,2026-03-12,Present
EMP0446,2026-03-11,Absent
EMP0446,2026-03-10,Present
EMP0446,2026-03-09,Present
EMP0446,2026-03-08,Work From Home
EMP0446,2026-03-07,Present
EMP0446,2026-03-06,Present
EMP0446,2026-03-05,Present
EMP0446,2026-03-04,Present
EMP0446,2026-03-03,Absent
EMP0446,2026-03-02,Present
EMP0446,2026-03-01,Present
EMP0446,2026-02-28,Present
EMP0446,2026-02-27,Absent
EMP0446,2026-02-26,Present
EMP0446,2026-02-25,Present
EMP0447,2026-03-26,Present
EMP0447,2026-03-25,Present
EMP0447,2026-03-24,Present
EMP0447,2026-03-23,Present
EMP0447,2026-03-22,Absent
EMP0447,2026-03-21,Present
EMP0447,2026-03-20,Work From Home
EMP0447,2026-03-19,Present
EMP0447,2026-03-18,Present
EMP0447,2026-03-17,Present
EMP0447,2026-03-16,Present
EMP0447,2026-03-15,Work From Home
EMP0447,2026-03-14,Present
EMP0447,2026-03-13,Work From Home
EMP0447,2026-03-12,Work From Home
EMP0447,2026-03-11,Present
EMP0447,2026-03-10,Present
EMP0447,2026-03-09,Present
EMP0447,2026-03-08,Present
EMP0447,2026-03-07,Present
EMP0447,2026-03-06,Present
EMP0447,2026-03-05,Absent
EMP0447,2026-03-04,Present
EMP0447,2026-03-03,Present
EMP0447,2026-03-02,Present
EMP0447,2026-03-01,Present
EMP0447,2026-02-28,Present
EMP0447,2026-02-27,Present
EMP0447,2026-02-26,Present
EMP0447,2026-02-25,Present
EMP0448,2026-03-26,Present
EMP0448,2026-03-25,Present
EMP0448,2026-03-24,Present
EMP0448,2026-03-23,Present
EMP0448,2026-03-22,Present
EMP0448,2026-03-21,Present
EMP0448,2026-03-20,Present
EMP0448,2026-03-19,Present
EMP0448,2026-03-18,Present
EMP0448,2026-03-17,Present
EMP0448,2026-03-16,Present
EMP0448,2026-03-15,Present
EMP0448,2026-03-14,Present
EMP0448,2026-03-13,Present
EMP0448,2026-03-12,Present
EMP0448,2026-03-11,Present
EMP0448,2026-03-10,Present
EMP0448,2026-03-09,Absent
EMP0448,2026-03-08,Present
EMP0448,2026-03-07,Present
EMP0448,2026-03-06,Present
EMP0448,2026-03-05,Present
EMP0448,2026-03-04,Present
EMP0448,2026-03-03,Present
EMP0448,2026-03-02,Present
EMP0448,2026-03-01,Absent
EMP0448,2026-02-28,Present
EMP0448,2026-02-27,Present
EMP0448,2026-02-26,Work From Home
EMP0448,2026-02-25,Present
EMP0449,2026-03-26,Work From Home
EMP0449,2026-03-25,Present
EMP0449,2026-03-24,Present
EMP0449,2026-03-23,Present
EMP0449,2026-03-22,Present
EMP0449,2026-03-21,Work From Home
EMP0449,2026-03-20,Present
EMP0449,2026-03-19,Present
EMP0449,2026-03-18,Present
EMP0449,2026-03-17,Work From Home
EMP0449,2026-03-16,Absent
EMP0449,2026-03-15,Present
EMP0449,2026-03-14,Present
EMP0449,2026-03-13,Present
EMP0449,2026-03-12,Present
EMP0449,2026-03-11,Work From Home
EMP0449,2026-03-10,Present
EMP0449,2026-03-09,Present
EMP0449,2026-03-08,Present
EMP0449,2026-03-07,Work From Home
EMP0449,2026-03-06,Present
EMP0449,2026-03-05,Present
EMP0449,2026-03-04,Present
EMP0449,2026-03-03,Present
EMP0449,2026-03-02,Present
EMP0449,2026-03-01,Present
EMP0449,2026-02-28,Present
EMP0449,2026-02-27,Present
EMP0449,2026-02-26,Present
EMP0449,2026-02-25,Absent
EMP0450,2026-03-26,Present
EMP0450,2026-03-25,Absent
EMP0450,2026-03-24,Present
EMP0450,2026-03-23,Present
EMP0450,2026-03-22,Present
EMP0450,2026-03-21,Present
EMP0450,2026-03-20,Absent
EMP0450,2026-03-19,Present
EMP0450,2026-03-18,Absent
EMP0450,2026-03-17,Present
EMP0450,2026-03-16,Absent
EMP0450,2026-03-15,Absent
EMP0450,2026-03-14,Work From Home
EMP0450,2026-03-13,Absent
EMP0450,2026-03-12,Work From Home
EMP0450,2026-03-11,Present
EMP0450,2026-03-10,Present
EMP0450,2026-03-09,Present
EMP0450,2026-03-08,Present
EMP0450,2026-03-07,Present
EMP0450,2026-03-06,Present
EMP0450,2026-03-05,Present
EMP0450,2026-03-04,Present
EMP0450,2026-03-03,Present
EMP0450,2026-03-02,Absent
EMP0450,2026-03-01,Work From Home
EMP0450,2026-02-28,Present
EMP0450,2026-02-27,Work From Home
EMP0450,2026-02-26,Absent
EMP0450,2026-02-25,Present
EMP0451,2026-03-26,Present
EMP0451,2026-03-25,Present
EMP0451,2026-03-24,Present
EMP0451,2026-03-23,Present
EMP0451,2026-03-22,Present
EMP0451,2026-03-21,Present
EMP0451,2026-03-20,Present
EMP0451,2026-03-19,Work From Home
EMP0451,2026-03-18,Present
EMP0451,2026-03-17,Present
EMP0451,2026-03-16,Present
EMP0451,2026-03-15,Present
EMP0451,2026-03-14,Present
EMP0451,2026-03-13,Present
EMP0451,2026-03-12,Present
EMP0451,2026-03-11,Present
EMP0451,2026-03-10,Present
EMP0451,2026-03-09,Work From Home
EMP0451,2026-03-08,Present
EMP0451,2026-03-07,Work From Home
EMP0451,2026-03-06,Work From Home
EMP0451,2026-03-05,Present
EMP0451,2026-03-04,Present
EMP0451,2026-03-03,Work From Home
EMP0451,2026-03-02,Present
EMP0451,2026-03-01,Present
EMP0451,2026-02-28,Work From Home
EMP0451,2026-02-27,Work From Home
EMP0451,2026-02-26,Present
EMP0451,2026-02-25,Present
EMP0452,2026-03-26,Present
EMP0452,2026-03-25,Absent
EMP0452,2026-03-24,Work From Home
EMP0452,2026-03-23,Work From Home
EMP0452,2026-03-22,Present
EMP0452,2026-03-21,Work From Home
EMP0452,2026-03-20,Absent
EMP0452,2026-03-19,Present
EMP0452,2026-03-18,Absent
EMP0452,2026-03-17,Present
EMP0452,2026-03-16,Present
EMP0452,2026-03-15,Absent
